# ref_src_2019_03.tsv をマルチクラスのGLAD法で品質評価した結果
# 本tsvファイルの列名は以下の通り。ただし、この行のように、「#」で始める行はコメント行。
#語彙素ID_1	語彙素読み1	語彙素1	語彙素ID_2	語彙素読み2	語彙素2	2つの語彙素が近しい意味を持つ確率22269	タシアワセル	足し合わせる	22268	タシアワス	足し合わす	0.99225
244845	ベルニクラ	ベルニクラ-bernicla	184043	ベル	ベル-belle	0.015933
244863	オモイカワル	思い変わる	206739	オモイオクル	思い送る	0.015473
244653	プロケルラリア	プロケルラリア	120877	プロ	プロ-production	0.011019
244740	プロトボトロプス	プロトボトロプス-protobothrops	120877	プロ	プロ-production	0.005239
240193	ポジット	ポジット-posite	86516	ポジ	ポジ	0.000393
240153	ペペロナータ	ペペロナータ-peperonata	34323	ペペ	ペペ	2e-06
240088	サーフライダー	サーフライダー-surfrider	14745	サーフ	サーフ-surf	0.065376
239985	マニカルニカー	マニカルニカー	86599	マニ	マニ-mani	1.2e-05
240501	ピンキング	ピンキング-pinking	83841	ピン	ピン-pinta	1e-06
240500	マイネルハーティー	マイネルハーティー	35384	マイ	マイ-my	3.9e-05
240426	リベンジャー	リベンジャー-Revenger	40099	リベンジ	リベンジ-revenge	0.077652
240200	ローライズ	ローライズ-lowrise	41890	ロー	ロー-law	0.027468
254529	イソプロピルトロパニウム	イソプロピルトロパニウム-isopropyltropanium	88487	イソプロピル	イソプロピル	0.0
254343	バイブレーティング	バイブレーティング-vibrating	83668	バイ	バイ-bye	0.005261
254693	ペンタデシル	ペンタデシル-pentadecyl	34340	ペン	ペン-pen	0.000462
254607	パーン	パーン-pirn	31062	パー	パー-par	3e-06
254790	メチルシクロペンタジエニル	メチルシクロペンタジエニル-methylcyclopentadienyl	43628	メチル	メチル-methyl	7e-06
25474	テンプレート	テンプレート-template	276095	テンプレ	テンプレ	0.99998
255156	アルファプロジン	アルファプロジン-alphaprodine	44162	アルファロメオ	アルファロメオ-Alfa Romeo	0.000159
254977	マイミク	マイミク	35384	マイ	マイ-my	0.00289
255459	スパーキング	スパーキング-sparking	19361	スパ	スパ-spa	5e-06
255429	ミリモル	ミリモル-millimole	94150	ミリ	ミリ-milli	0.000429
59798	ツケタリ	付けたり	59825	ツケマツゲ	付け睫	1e-06
59767	ツケオトシ	付け落とし	24482	ツキ	付き	0.019653
59814	ツケビ	付け火	24534	ツク	付く	0.003485
59807	ツケネ	付け値	24571	ツケ	付け	0.002833
59180	タガイセン	互い先	22116	タガイ	互い	0.274011
58595	タチフルマイ	立ち振舞い	58609	タチワザ	立ち技	0.236675
5970	カエリウチ	返り討ち	250727	カエリエリ	返り襟	0.001322
5957	カウンター	カウンター-counter	156061	カウ	カウ-cow	0.001085
60190	トイタダス	問い質す	25860	トウ	問う	0.584497
59976	ツヅリカタ	綴り方	24651	ツヅル	綴る	0.002489
274879	プラト	プラト	183284	プラ	プラ-plastics	0.001099
274879	プラト	プラト	183285	プラ	プラ-plaza	0.000296
274584	エクストロニック	エクストロニック	160096	エクストロピー	エクストロピー-extropy	0.000678
274873	タチノリ	立ち乗り	196923	タチ	立ち	0.300534
274218	フカシナス	蒸かし茄子	194388	フカシ	蒸かし	0.987772
274482	ヤキタダラセル	焼き爛らせる	309212	クベ	焼べ	0.88059
274171	アルコル	アルコル-Alcor	255344	アル	アル	0.001324
274179	アルペジエーター	アルペジエーター-arpeggiater	136898	アル	アル-al	1e-06
41396	ワークショップ	ワークショップ-workshop	189182	ワー	ワー-were	0.001029
41359	ワリダス	割り出す	180097	ワリヅメ	割り爪	0.002069
274933	ボーネルンド	ボーネルンド	134810	ボー	ボー-baud	0.000134
274956	アクティベーション	アクティベーション-activation	236308	アクティベックス	アクティベックス	0.0
238121	グラナーテ	グラナーテ-granaten	284222	グラ	グラ	0.010135
238122	ダイソー	ダイソー	188498	ダイ	ダイ-die	0.001455
238040	オプティシューティカル	オプティシューティカル-Opticeutical	234406	オプティシャン	オプティシャン-opticien	0.000137
238067	カイネレース	カイネレース	208376	カイ	カイ-cay	0.003175
238184	トワニー	トワニー	267512	トワ	トワ-toi	0.027954
238188	クレイツ	クレイツ	175388	クレ	クレ	0.000545
238139	レントゲニウム	レントゲニウム-Roentgenium	264370	レン	レン	2.6e-05
238182	レタペパ	レタペパ	212115	レタ	レタ	0.000464
238199	クオタニウム	クオタニウム	101395	クオ	クオ-quo	0.000339
238202	レスタミン	レスタミン	118360	レス	レス-less	0.025779
251917	フェニルピリダジニウム	フェニルピリダジニウム-phenylpyridazinium	249997	フェニルピペリジン	フェニルピペリジン-phenylpiperidine	0.081305
174457	ヒキイダス	引き出だす	193249	ヒキモドシ	引き戻し	0.000117
174502	ハイモドル	這い戻る	207696	ハイ	這い	0.001532
173942	クラウディナ	クラウディナ	165526	クラ	クラ-clarinet	0.02629
173973	フレアワセル	触れ合わせる	202985	フレシタシム	触れ親しむ	0.176686
174764	マゼイレル	混ぜ入れる	235160	マゼモリ	混ぜ盛り	0.078888
174848	ハナフィー	ハナフィー	172223	ハナ	ハナ-hana	0.001421
174543	ハイドレーション	ハイドレーション-hydration	151733	ハイド	ハイド-hyde	0.0
174650	キリアツメル	切り集める	266559	キリカク	切り欠く	0.005861
174871	ムカエウケル	迎え受ける	241788	ムカエバナ	迎え花	0.012525
174964	ローカス	ローカス-locus	259889	ロー	ロー-raw	0.02028
25683	デパート	デパート-department	135425	デパ	デパ-department	0.895777
117014	ヒドロキシエステル	ヒドロキシエステル-hydroxyester	175094	ヒドロキシ	ヒドロキシ-hydroxy	0.037656
117067	ビックス	ビックス	339069	ビック	ビック-bic	0.000849
162816	クオリファイング	クオリファイング-qualifying	101395	クオ	クオ-quo	0.000608
87294	フミコエル	踏み越える	87295	フミコス	踏み越す	0.999849
87300	フリオトス	振り落とす	33146	フル	振る	0.062959
87310	ハキカエル	履き替える	51829	ハキ	履き	0.019027
87334	タタミコメル	畳み込める	22336	タタミコミ	畳み込み	0.022709
172269	ヒキアワセル	引き会わせる	191770	ヒキチラス	引き散らす	0.02563
172281	コング	コング-Kong	120813	コン	コン-concert	1e-06
87347	ヒキヌケル	引き抜ける	31244	ヒキデ	引き出	0.559666
87347	ヒキヌケル	引き抜ける	31248	ヒキヌキ	引き抜き	0.243683
172064	ウナリトバス	唸り飛ばす	224480	ウナリトブ	唸り飛ぶ	0.000105
87367	ヨミクラベル	読み比べる	90555	ヨミオク	読み置く	0.058113
172159	トリフロー	トリフロー	133928	トリ	トリ-tri	0.00137
172198	イキアワセル	行き合わせる	212482	イキヨドム	行き淀む	0.044886
171880	アガリコメル	上がり込める	208068	アガリバ	上がり場	0.866344
171880	アガリコメル	上がり込める	224985	アガリドメ	上がり止め	1e-05
171880	アガリコメル	上がり込める	309639	アガリギワ	上がり際	0.879419
172019	カシアタエル	貸し与える	242170	カシキル	貸し切る	0.040433
133487	スペクトロメーター	スペクトロメーター-spectrometer	179455	スペ	スペ-special	0.00025
133485	スペアミント	スペアミント-spearmint	179455	スペ	スペ-special	1.3e-05
133450	ストレプトマイセス	ストレプトマイセス-Streptomyces	116097	ストレプト	ストレプト-strepto	0.0
133435	ステーター	ステーター-stator	256024	ステ	ステ-status	0.0
133429	ステノグラフィー	ステノグラフィー-stenography	155534	ステ	ステ-station	0.022091
133426	ステゴサウルス	ステゴサウルス-Stegosaurus	256024	ステ	ステ-status	0.0
133484	スプロケット	スプロケット-sprocket	187606	スプロケ	スプロケ-sprocket	0.750921
133481	スプルース	スプルース-spruce	311053	スプル	スプル	0.000703
133452	ストレンジネス	ストレンジネス-strangeness	219182	ストレンジ	ストレンジ-strange	0.034677
133450	ストレプトマイセス	ストレプトマイセス-Streptomyces	120835	スト	スト-strike	0.000333
132084	アンドロステロン	アンドロステロン-androsterone	104179	アンドロイド	アンドロイド-android	0.003396
132082	アンドロギュノス	アンドロギュノス-androgynous	252531	アンドロスタ	アンドロスタ-androst	0.001405
47866	ウチアワセル	打ち合わせる	87113	ウチナオス	打ち直す	7.5e-05
132065	アンジオグラフィー	アンジオグラフィー-angiography	119700	アン	アン-an	3.9e-05
132060	アンクルン	アンクルン-angklung	151467	アンクル	アンクル-uncle	0.001363
132060	アンクルン	アンクルン-angklung	132059	アンクル	アンクル-ancre	0.025859
132060	アンクルン	アンクルン-angklung	119700	アン	アン-an	0.001242
132081	アントレ	アントレ-entree	119700	アン	アン-an	0.043314
132078	アントラキノン	アントラキノン-anthraquinone	246614	アントラニル	アントラニル-anthranil	0.0142
132075	アンテドラッグ	アンテドラッグ-antedrug	119700	アン	アン-an	4e-06
132072	アンダンティーノ	アンダンティーノ-andantino	119700	アン	アン-an	1e-06
47757	ウキゴシ	浮き腰	47749	ウキ	浮き	0.062725
47625	イイノガレル	言い逃れる	91105	イイヤル	言い遣る	0.008067
47553	イイオトス	言い落とす	90547	イイケナス	言い貶す	1.4e-05
251749	ピペリジノエチルアミン	ピペリジノエチルアミン-piperidinoethylamine	251755	ピペリジノエトキシ	ピペリジノエトキシ-piperidinoethoxy	0.000456
6063	カキカエル	書き替える	6062	カキカエ	書き替え	0.999984
6050	カキアガル	書き上がる	6083	カキナオシ	書き直し	0.01277
257884	トメジ	止め字	39350	ヨス	止す	0.202161
5241	オモイタツ	思い立つ	5196	オボス	思す	0.028172
5239	オモイシラス	思い知らす	5240	オモイシル	思い知る	1.8e-05
5178	オブジェクト	オブジェクト-object	5174	オブ	オブ-of	3.9e-05
51424	ウワノリ	上乗り	513	アゲ	上げ	0.000249
5565	オールマイティー	オールマイティー-almighty	5561	オール	オール-all	0.054746
5433	オンステージ	オンステージ-on-stage	5399	オン	オン-on	2.9e-05
5282	オモミワ	重み和	5222	オモイ	重い	0.34008
5245	オモイツケル	思い付ける	5243	オモイツキ	思い付き	0.99586
216231	ムラサキイカ	紫烏賊	171316	ムラサキミ	紫み	0.058028
46375	アイゼン	アイゼン-Steigeisen	82453	アイ	アイ-eye	0.002939
45976	メゾン	メゾン-maison	42165	メゾ	メゾ-mezzo	0.137658
257984	ハライヌシ	払い主	30191	ハラウ	払う	0.420713
116973	パルナシウス	パルナシウス-parnassius	208482	パル	パル-pal	0.011405
192186	オモイトドマラス	思い止まらす	89765	オモイオク	思い置く	0.745332
192131	ムクミアシ	浮腫み足	87717	ムクミ	浮腫み	0.008138
192079	ピルキントン	ピルキントン-Pilkington	83834	ピル	ピル-pill	5e-06
191995	シタテナオシ	仕立て直し	15431	シタテル	仕立てる	0.03613
19232	スター	スター-star	212191	スタ	スタ	0.00334
192290	カフェイニズム	カフェイニズム-caffeinism	82773	カフ	カフ-cuff	0.010021
19225	スタンダード	スタンダード-standard	212191	スタ	スタ	0.002018
192214	ホドケオチル	解け落ちる	34639	ホグス	解す	0.003348
32045	ビデオディスク	ビデオディスク-videodisk	32042	ビデオ	ビデオ-video	0.921499
32074	ビューティフル	ビューティフル-beautiful	43527	ビュー	ビュー-view	1e-06
319831	センスル	選する	4087	エラブ	選ぶ	0.948955
19233	スタート	スタート-start	212191	スタ	スタ	0.000181
31525	ヒトゴト	他人事	22563	タニン	他人	0.066381
31582	ヒトリジメ	独り占め	31589	ヒトリモノ	独り者	0.000579
31434	ヒッコメル	引っ込める	31268	ヒク	引く-他動詞	0.603429
31449	ヒキタクル	引き手繰る	64095	ヒキテ	引き手	0.042689
331010	ダテモン	伊達紋	23209	ダテ	伊達	0.086613
331109	モリカエ	盛り替え	37956	モリ	盛り	0.019966
33117	フリツケル	振り付ける	306511	フリナオス	振り直す	0.14923
331660	セキフサガル	塞き塞がる	58781	セク	塞く	0.083919
33053	フライデー	フライデー-Friday	337976	フラ	フラ	0.010136
330561	トンテンカン	トンテンカン	26894	トン	トン-ton	1e-06
33061	フラッグ	フラッグ-flag	337976	フラ	フラ	2.7e-05
33077	フランク	フランク-frank	134520	フラン	フラン-flan	2e-06
331828	ツケアタエル	付け与える	24571	ツケ	付け	5.7e-05
331829	ヤキジルシ	焼き印	38118	ヤキ	焼き	0.007459
217536	ビクトリーム	ビクトリーム	117050	ビクトリー	ビクトリー-victory	0.002248
217566	サポネリア	サポネリア-saponeria	268912	サポ	サポ-support	0.0
217124	ストルゲ	ストルゲ-storge	120835	スト	スト-strike	0.000133
217196	テロスコピー	テロスコピー	264074	テロス	テロス-telos	5e-06
217044	アルカテル	アルカテル	136898	アル	アル-al	0.003778
217123	スティンピー	スティンピー	155534	ステ	ステ-station	6.6e-05
217489	エレクトロニカ	エレクトロニカ-Electronica	132355	エレクト	エレクト-erect	0.013505
217489	エレクトロニカ	エレクトロニカ-Electronica	229100	エレク	エレク-electoron	0.028389
217347	カルボキシラーゼ	カルボキシラーゼ	175247	カルボキシ	カルボキシ	0.883518
217382	マニアワセ	間に合わせ	333651	マニアイ	間に合い	0.986779
134639	プロテスト	プロテスト-protest	103238	プロ	プロ-pro	0.033295
201556	カイダス	買い出す	5622	カイ	買い	0.634581
201553	ウリタテル	売り立てる	3495	ウリヌケ	売り抜け	1.2e-05
2798	インテック	インテック	274454	インテ	インテ	0.002261
134653	プローズ	プローズ-prose	120877	プロ	プロ-production	0.001848
134653	プローズ	プローズ-prose	103238	プロ	プロ-pro	1.4e-05
134660	ヘイロタイ	ヘイロタイ-heilotai	134659	ヘイ	ヘイ-hey	0.0
200418	イキウオ	生き魚	3381	ウミ	生み	0.0
27839	ナスリツケル	擦り付ける	12729	コスル	擦る	0.745307
27839	ナスリツケル	擦り付ける	89803	スリツク	擦り付く	0.373054
27824	ナシクズシ	済し崩し	19479	スム	済む	0.005175
27829	ナショナル	ナショナル-national	27825	ナシ	ナシ	8.3e-05
2787	インターリンク	インターリンク	114952	イン	イン-inn	0.005685
2790	インダストリー	インダストリー-industry	114952	イン	イン-inn	4.3e-05
27839	ナスリツケル	擦り付ける	95646	スリザサラ	擦り簓	0.014599
27864	ナチュラルネス	ナチュラルネス-naturalness	27861	ナチ	ナチ-Nazi	0.000729
189734	チオクト	チオクト	175242	チオ	チオ	0.002881
189783	ビーダル	ビーダル	220858	ビー	ビー	0.0
189816	サンソ	サンソ	261886	サン	サン-son	0.0
190051	アンフィクティオニア	アンフィクティオニア-amphiktyonia	216447	アンフィクチオニー	アンフィクチオニー-amphictyony	0.040301
190070	アドベンチャラー	アドベンチャラー-adventurer	131930	アドベント	アドベント-advent	0.001043
190112	ウリット	ウリット-ulit	226394	ウリ	ウリ	0.000833
190135	トルフト	トルフト	133950	トル	トル-torr	0.00012
190503	ミコメカシイ	巫女めかしい	259772	ミコババ	巫女婆	0.015846
190627	クリードウ	クリードウ-credo	178641	クリー	クリー-Cree	0.074635
190674	ウチハラス	打ち晴らす	195086	ウチオドロク	打ち驚く	0.028638
179795	コンプリーション	コンプリーション-completion	44000	コンプリート	コンプリート-complete	0.06142
179681	ピッチフォーク	ピッチフォーク-pitchfork	32202	ピッチ	ピッチ-pitch	0.001399
180262	アインス	アインス-eins	82453	アイ	アイ-eye	0.00027
179903	フロンティエール	フロンティエール-Frontieres	33223	フロンティー	フロンティー	0.009772
180437	シュツニュウシャ	出入車	16405	シュツニュウ	出入	0.009562
180327	ハートフル	ハートフル	30477	ハー	ハー-her	0.010746
180901	モグリイル	潜り入る	37699	モグリ	潜り	0.937077
180890	キタリアワセル	来たり合わせる	89913	キタリセマル	来たり迫る	0.013994
181013	スロート	スロート-throat	45208	スロー	スロー-throw	0.012677
181013	スロート	スロート-throat	41499	スロー	スロー-slow	0.0001
88408	ハーベスター	ハーベスター-harvester	30477	ハー	ハー-her	0.000871
88436	プレナム	プレナム	33740	プレ	プレ-pre	0.000145
88450	マイクロインジェクション	マイクロインジェクション	35396	マイク	マイク-microphon	0.001502
88590	パーティクルボード	パーティクルボード	31062	パー	パー-par	2e-05
88595	ピューレックス	ピューレックス	96413	ピュー	ピュー	0.000553
88712	サンプラー	サンプラー	14496	サン	サン-sun	0.000277
88748	メタンフェタミン	メタンフェタミン	37421	メタ	メタ-meta	0.000668
88759	ユーロコミュニズム	ユーロコミュニズム	38950	ユー	ユー-you	2e-06
88856	サゲコム	下げ込む	87537	サゲハバ	下げ幅	9.3e-05
88863	ノリヌケル	乗り抜ける	29277	ノル	乗る	0.078613
216570	イミダゾピリジン	イミダゾピリジン	230757	イミダゾリル	イミダゾリル-imidazolyl	5e-06
183448	ハポニョール	ハポニョール-japonol	211434	ハポ	ハポ	0.001029
183381	ティアック	ティアック	281370	ティア	ティア-tear	0.000113
183458	アクティング	アクティング-acting	162321	アクティボ	アクティボ-activo	6.6e-05
183454	ミッドルーフ	ミッドルーフ-midroof	117971	ミッドル	ミッドル	0.022176
183359	マイアヒ	マイアヒ	329380	マイ	マイ	0.000923
183345	ハイユニ	ハイユニ-Hi-Uni	138521	ハイ	ハイ-hi	1.2e-05
183375	ホワイトボード	ホワイトボード-whiteboard	140236	ホワイ	ホワイ-why	0.004473
183366	プラグマ	プラグマ	183285	プラ	プラ-plaza	7e-06
44115	アフタヌーン	アフタヌーン-afternoon	131973	アフタ	アフタ-aphtha	0.007469
183575	シャーラタン	シャーラタン-charlatan	167831	シャー	シャー-shah	0.014243
183458	アクティング	アクティング-acting	272547	アクティオ	アクティオ	0.013573
5555	オーボエ	オーボエ-oboe	328098	オー	オー-oh	0.0
5554	オープン	オープン-open	209709	オー	オー-aux	0.01694
56246	スキヤ	数奇屋	19000	スウキ	数奇	0.03034
5564	オールド	オールド-old	328098	オー	オー-oh	1e-06
5543	オーバードーズ	オーバードーズ	209709	オー	オー-aux	0.0
5541	オーバーオール	オーバーオール	209709	オー	オー-aux	0.073346
5548	オーバーワーク	オーバーワーク-overwork	209709	オー	オー-aux	0.000365
5547	オーバーラン	オーバーラン-overrun	328098	オー	オー-oh	0.003053
197975	ウリドメ	売り止め	51299	ウリゴエ	売り声	0.045032
56336	シキリショ	仕切り書	15147	シキリ	仕切り	0.036933
5628	カイアゲル	買い上げる	187880	カイノガス	買い逃す	0.028281
198085	シアゲヌリ	仕上げ塗り	14960	シアゲル	仕上げる	0.426952
198321	バスクランテ	バスクランテ-basculante	83695	バス	バス-bath	0.000665
199481	バング	バング-bhang	30795	バン	バン-van	0.001128
89241	コゴミコム	屈み込む	54077	コゴム	屈む	0.96273
238040	オプティシューティカル	オプティシューティカル-Opticeutical	276347	オプティ	オプティ	0.00037
292957	トウベル	給べる	201598	トウブ	給ぶ	0.785523
292261	タクマシム	甘しむ	220275	アマメ	甘め	0.000395
288832	ポタシック	ポタシック-potassic	210409	ポタ	ポタ-pota	0.026322
288762	オーソドキシー	オーソドキシー-orthodoxy	209709	オー	オー-aux	0.000478
295714	テラシイデル	照らし出でる	200195	テラシミチビク	照らし導く	0.003626
293972	キナー	キナー	293775	キナ	キナ	1e-06
293739	コミューン	コミューン	120810	コミュ	コミュ-community	0.0
293732	エクストラオーディナリー	エクストラオーディナリー-extraordinary	239271	エクストラクト	エクストラクト-extract	0.001201
118073	メンタリティー	メンタリティー-mentality 	251355	メンタ	メンタ-mentha	0.003518
117943	ミケラン	ミケラン	117941	ミケ	ミケ	0.000448
296711	サンギニア	サンギニア-sanguinea	115776	サンギ	サンギ	0.009764
296416	カタゲツレル	担げ連れる	292504	ニナイ	担い	0.001415
194935	コスリアゲル	擦り上げる	90118	スリイル	擦り入る	1.6e-05
194928	タタキガネ	叩き鐘	22330	タタク	叩く	0.042585
194997	タベオサメ	食べ収め	22630	タベル	食べる	0.015757
19497	スライド	スライド-slide	154992	スライ	スライ-sly	0.000413
194392	サゲゼン	下げ膳	87872	シタメ	下め	0.000529
194357	ワリヌイ	割り縫い	41369	ワル	割る	0.000885
194715	メルセネ	メルセネ-Melcenes	37493	メル	メル-mel	8e-06
194503	ウチマカセル	打ち任せる	89308	ウチマカス	打ち任す	0.16299
195003	フリサゲル	振り下げる	33131	フリワケ	振り分け	0.000119
195003	フリサゲル	振り下げる	33104	フリキル	振り切る	0.032933
217042	アポストラート	アポストラート	131992	アポストロ	アポストロ-apostolo	1.1e-05
217020	プラティーク	プラティーク-pratique	183284	プラ	プラ-plastics	1.7e-05
216872	ミュアフィールド	ミュアフィールド	220654	ミュア	ミュア-muir	0.0
216864	プロピルメチルジスルフィド	プロピルメチルジスルフィド	175167	プロピル	プロピル-propyl	0.0
217012	フラクサス	フラクサス-Fluxus	337976	フラ	フラ	0.000751
216918	モルフィズム	モルフィズム-morphism	255292	モル	モル-mol	5.9e-05
216839	アンフィロヒエビッチ	アンフィロヒエビッチ	216447	アンフィクチオニー	アンフィクチオニー-amphictyony	4e-06
216830	アフィリエーション	アフィリエーション-affiliation	274030	アフィリ	アフィリ	3e-06
216864	プロピルメチルジスルフィド	プロピルメチルジスルフィド	103238	プロ	プロ-pro	8.2e-05
216857	デオキシコール	デオキシコール	238241	デオキシ	デオキシ-deoxy	0.0
89132	ヌリコメル	塗り込める	28740	ヌリコム	塗り込む	0.559971
89056	ラジオクロマトグラフィー	ラジオクロマトグラフィー	39710	ラジオ	ラジオ-radio	0.229235
4863	オグリローマン	オグリローマン	213548	オグリ	オグリ	0.000975
48160	カキワケル	書き分ける	88054	カキ	書き	0.908274
48084	カキソエル	書き添える	88054	カキ	書き	0.258704
104992	イタメニ	炒め煮	2586	イル	炒る	0.995843
48125	エンタク	円タク	60040	ツブラ	円ら	0.050809
48102	カキツケル	書き付ける	48101	カキツケ	書き付け	0.01509
47753	ウキガシ	浮き貸し	47756	ウキグモ	浮き雲	0.028118
47630	イイヒラキ	言い開き	65432	イイジョウ	言い条	0.005568
47874	ウチオトス	打ち落とす	47947	ウチヌク	打ち抜く	0.041693
47832	イコム	鋳込む	47434	イル	鋳る	0.000104
68611	モライビ	貰い火	37949	モラウ	貰う	0.08361
134710	ベンゾピレン	ベンゾピレン-benzopyrene	117538	ベンゾ	ベンゾ-benzo	0.0
134675	ヘリオスコープ	ヘリオスコープ-helioscope	120879	ヘリ	ヘリ-helicopter	6.3e-05
134759	ホスファゲン	ホスファゲン-phosphagen	268570	ホス	ホス	9.7e-05
134747	ペンタスロン	ペンタスロン-pentathlon	209596	ペンタ	ペンタ-pentaprism	0.0
134644	プロパー	プロパー-proper	103238	プロ	プロ-pro	0.0019
134641	プロトロンビン	プロトロンビン-prothrombin	120878	プロト	プロト-prototype	2e-06
134658	プーリー	プーリー-puli	208497	プー	プー-pooh	0.00032
134649	プロモート	プロモート-promote	187333	プロモ	プロモ	0.125436
134807	ボンゴレ	ボンゴレ-vongole	271353	ボン	ボン	0.000966
134762	ホスホキナーゼ	ホスホキナーゼ-phosphokinase	268570	ホス	ホス	2e-06
217722	ジュニオレット	ジュニオレット-juniorette	100286	ジュ	ジュ-je	0.00947
218235	インテグレックス	インテグレックス	132169	インテグレート	インテグレート-integrate	1.2e-05
218286	セクステット	セクステット-sextet	155058	セク	セク-sector	0.002006
218413	トルドロベツ	トルドロベツ	133950	トル	トル-torr	0.001564
217384	クインク	クインク	179046	クイ	クイ	0.001412
217443	ダイリツ	ダイリツ	188498	ダイ	ダイ-die	1e-06
217443	ダイリツ	ダイリツ	205953	ダイ	ダイ-dye	0.009387
217470	アルアラビーヤ	アル・アラビーヤ-al-Arabiya	136898	アル	アル-al	0.000806
218457	アゾート	アゾート-azoth	175137	アゾ	アゾ	0.000282
218458	パイロジェン	パイロジェン	276066	パイロ	パイロ	0.000364
172571	パーフルオロスルホン	パーフルオロスルホン	172572	パーフルオロビニル	パーフルオロビニル	0.027459
172593	アイリバー	アイリバー	273268	アイ	アイ-噫比	0.000291
132154	インスティチューション	インスティチューション-institution	2700	イン	イン-in	0.000118
132105	アートマン	アートマン-atman	1462	アート	アート-art	0.001911
165941	ドラブヤ	ドラブヤ	257348	ドラ	ドラ-draft	0.001905
165000	プラスモディウム	プラスモディウム-plasmodium	183284	プラ	プラ-plastics	1.4e-05
172456	ユスリトル	強請り取る	250605	ネダリゴト	強請り言	0.164512
172468	デジオン	デジオン	120624	デジ	デジ-digital	0.003249
1302	アワセモツ	合わせ持つ	137154	アワセヅメ	合わせ爪	0.005406
13004	コミアウ	込み合う	13020	コム	込む	0.998565
1263	アルミサッシ	アルミサッシ-aluminium sash	136898	アル	アル-al	6e-06
1260	アルペン	アルペン-Alpen	255344	アル	アル	2e-06
132096	アンプレショニスム	アンプレショニスム-impressionnisme	1424	アンプ	アンプ-amplifier	2e-06
132073	アンチピリン	アンチピリン-antipyrine	1382	アンチ	アンチ-anti	0.078473
1302	アワセモツ	合わせ持つ	232652	アワセモノ	合わせ物	0.008009
1302	アワセモツ	合わせ持つ	207866	アワセメン	合わせ面	0.02964
196044	スージング	スージング-soothing	138187	スー	スー-四	6.4e-05
196027	スカルプター	スカルプター-sculptor	101693	スカルプ	スカルプ-scalp	0.0
196090	シュック	シュック-shook	155886	シュ	シュ	3e-06
196059	アンガラク	アンガラク	263776	アンガ	アンガ	0.004728
196154	コミュナル	コミュナル-communal	120810	コミュ	コミュ-community	2.8e-05
196102	シンジェンタ	シンジェンタ	142918	シン	シン	0.014298
196168	ラインズマン	ラインズマン-linesman	265561	ライ	ライ-lie(横たわる)	0.0
233217	ミニラパ	ミニラパ	36734	ミニ	ミニ-mini	0.013725
233696	ツメベヤ	詰め部屋	60115	ツミ	詰み	0.003135
233143	ファイブソロン	ファイブソロン	32307	ファイブ	ファイブ-five	0.006488
233173	コロナイズ	コロナイズ-colonize	13117	コロナ	コロナ-corona	4e-06
233075	フーガス	フーガス-fougasse	83867	フーガ	フーガ-fuga	0.001181
196160	ボーイフレンド	ボーイフレンド-boyfriend	134810	ボー	ボー-baud	2.3e-05
232939	ループス	ループス	88130	ルー	ルー-roux	0.000599
233042	アミログラフ	アミログラフ	46504	アミ	アミ-ami	0.002354
232612	ムシグリ	蒸し栗	37225	ムレ	蒸れ	0.000591
232934	バルプロ	バルプロ	30772	バル	バル	0.085903
270728	ミリボルト	ミリボルト	94150	ミリ	ミリ-milli	0.021492
270766	ラジカルッ	ラジかるッ	93979	ラジカセ	ラジカセ	0.00546
270602	ジョウトロ	上とろ	29209	ノボル	上る	0.024454
270664	ブロードアピール	ブロードアピール	33538	ブロー	ブロー-blow	0.000444
271548	キリトオス	切り通す	20275	セツニ	切に	4e-06
272396	アナフィラクトイド	アナフィラクトイド-anaphylactoid	42043	アナフィラキシー	アナフィラキシー-Anaphylaxie	0.000237
271137	マンフロット	マンフロット	36122	マン	マン-man	0.000167
271507	ローレルゲレイロ	ローレルゲレイロ	41890	ロー	ロー-law	0.001546
272514	ノーマライズ	ノーマライズ-normalize	29307	ノー	ノー-no	0.0
273064	カメイ	カメイ	49125	カメ	カメ-come here	0.003794
311503	リストラクト	リストラクト	104226	リストラ	リストラ-restructuring	0.011586
311497	キマリカケル	決まり掛ける	138066	キマリゴト	決まり事	0.001021
311429	バイプロット	バイプロット-biplot	253133	バイ	バイ-buy	0.012396
311384	レベルド	レベルド	164330	レベ	レベ	0.0
311474	リファインメント	リファインメント-refinement	240744	リファインド	リファインド	0.001168
311439	バイプロダクト	バイプロダクト-byproduct	253133	バイ	バイ-buy	0.006859
311263	トランスフォルモニズム	トランスフォルモニズム	231949	トランスフェクション	トランスフェクション-transfection	0.0
311191	ディセントラリゼーション	ディセントラリゼーション-decentralization	311192	ディセント	ディセント-Descent	9.4e-05
311359	ロボデックス	ロボデックス	120978	ロボ	ロボ-robot	0.000142
311263	トランスフォルモニズム	トランスフォルモニズム	231954	トランスフェクタント	トランスフェクタント-transfectant	0.000431
13193	コンスタント	コンスタント-constant	120813	コン	コン-concert	0.000266
131857	アクチュアリー	アクチュアリー-actuary	42270	アクチュアル	アクチュアル-actual	0.001235
13168	コンコース	コンコース-concourse	120813	コン	コン-concert	0.020657
13162	コンクール	コンクール-concours	120813	コン	コン-concert	0.02028
131821	アイデンティフィケーション	アイデンティフィケーション-identification	82453	アイ	アイ-eye	0.001477
